investor_name,investor_id_main,investor_id_other_1,investor_id_other_2,total_occurrences,url_main,investor_name_eng
御泥坊,3038690,,,1,https://data.cyzone.cn/capital/3038690.html,
御翔食品,1405077,,,1,https://data.cyzone.cn/capital/1405077.html,
御风资本,1404769,,,1,https://data.cyzone.cn/capital/1404769.html,
微众享基金,1400244,,,1,https://data.cyzone.cn/capital/1400244.html,
建发新兴投资,3014458,,,1,https://data.cyzone.cn/capital/3014458.html,
微信海,1141384,,,1,https://data.cyzone.cn/capital/1141384.html,
建兴医疗基金,3014519,,,1,https://data.cyzone.cn/capital/3014519.html,
微医,1400221,,,1,https://data.cyzone.cn/capital/1400221.html,
微医贝联,3050473,,,1,https://data.cyzone.cn/capital/3050473.html,
微天使,1134962,,,1,https://data.cyzone.cn/capital/1134962.html,
开元股份,3161762,,,1,https://data.cyzone.cn/capital/3161762.html,
开创资本,3015610,,,1,https://data.cyzone.cn/capital/3015610.html,
当当网,1166502,,,1,https://data.cyzone.cn/capital/1166502.html,
开创高新投,3028719,,,1,https://data.cyzone.cn/capital/3028719.html,
弘图广电,1400237,,,1,https://data.cyzone.cn/capital/1400237.html,
弘信创业,3279479,,,1,https://data.cyzone.cn/capital/3279479.html,
弘治资本,1395566,,,1,https://data.cyzone.cn/capital/1395566.html,
弘仁投资,3029221,,,1,https://data.cyzone.cn/capital/3029221.html,
弘业股份,3334408,,,1,https://data.cyzone.cn/capital/3334408.html,
引擎资本,1395608,,,1,https://data.cyzone.cn/capital/1395608.html,
引力资本,3536823,,,1,https://data.cyzone.cn/capital/3536823.html,
弘甲资产,3012803,,,1,https://data.cyzone.cn/capital/3012803.html,
弘盛资本,3012821,,,1,https://data.cyzone.cn/capital/3012821.html,
弋盛投资,3023570,,,1,https://data.cyzone.cn/capital/3023570.html,
开能健康,3296596,,,1,https://data.cyzone.cn/capital/3296596.html,
开维教育,3034066,,,1,https://data.cyzone.cn/capital/3034066.html,
开立医疗,1408655,,,1,https://data.cyzone.cn/capital/1408655.html,
弘高创意,3532786,,,1,https://data.cyzone.cn/capital/3532786.html,
弘高高科,3012793,,,1,https://data.cyzone.cn/capital/3012793.html,
开牛投资,1408809,,,1,https://data.cyzone.cn/capital/1408809.html,
张家口中油金鸿科技有限公司,1409481,,,1,https://data.cyzone.cn/capital/1409481.html,
张江星河,1401922,,,1,https://data.cyzone.cn/capital/1401922.html,
*ST工新,3204171,,,1,https://data.cyzone.cn/capital/3204171.html,
开润股份,1402185,,,1,https://data.cyzone.cn/capital/1402185.html,
开曼绿洲区块链基金,1403780,,,1,https://data.cyzone.cn/capital/1403780.html,
张申投资,1404026,,,1,https://data.cyzone.cn/capital/1404026.html,
张科领弋,1401533,,,1,https://data.cyzone.cn/capital/1401533.html,
开弦资本,1401546,,,1,https://data.cyzone.cn/capital/1401546.html,
开干传媒,1159671,,,1,https://data.cyzone.cn/capital/1159671.html,
归创医疗,3107435,,,1,https://data.cyzone.cn/capital/3107435.html,
开尔新材,3224688,,,1,https://data.cyzone.cn/capital/3224688.html,
当代乾源,1405938,,,1,https://data.cyzone.cn/capital/1405938.html,
开封久有产业股权投资基金合伙企业...,3180596,,,1,https://data.cyzone.cn/capital/3180596.html,
建信金圆,3014510,,,1,https://data.cyzone.cn/capital/3014510.html,
微店铺,1137170,,,1,https://data.cyzone.cn/capital/1137170.html,
广州奥飞文化传播有限公司,3127665,,,1,https://data.cyzone.cn/capital/3127665.html,
广渠资本,1401222,,,1,https://data.cyzone.cn/capital/1401222.html,
德摩资本,3619722,,,1,https://data.cyzone.cn/capital/3619722.html,
庄园牧场,1405109,,,1,https://data.cyzone.cn/capital/1405109.html,
德汇创投,3009651,,,1,https://data.cyzone.cn/capital/3009651.html,
广道创投,1404357,,,1,https://data.cyzone.cn/capital/1404357.html,
德沁资产,3009692,,,1,https://data.cyzone.cn/capital/3009692.html,
德泰创投,3009709,,,1,https://data.cyzone.cn/capital/3009709.html,
广西青蓝地和投资管理中心（有限合...,3193920,,,1,https://data.cyzone.cn/capital/3193920.html,
广西广电,3294350,,,1,https://data.cyzone.cn/capital/3294350.html,
德源恒丰,1401961,,,1,https://data.cyzone.cn/capital/1401961.html,
广西创投,3011365,,,1,https://data.cyzone.cn/capital/3011365.html,
德盛企业,1398720,,,1,https://data.cyzone.cn/capital/1398720.html,
德程资本,3027700,,,1,https://data.cyzone.cn/capital/3027700.html,
广聚能源,3295390,,,1,https://data.cyzone.cn/capital/3295390.html,
广田集团,3204844,,,1,https://data.cyzone.cn/capital/3204844.html,
广汽本田,3261669,,,1,https://data.cyzone.cn/capital/3261669.html,
建信天然,3014511,,,1,https://data.cyzone.cn/capital/3014511.html,
广汽丰田,3261687,,,1,https://data.cyzone.cn/capital/3261687.html,
德豪润达,1404986,,,1,https://data.cyzone.cn/capital/1404986.html,
广日股份,1406750,,,1,https://data.cyzone.cn/capital/1406750.html,
德道投资,3027050,,,1,https://data.cyzone.cn/capital/3027050.html,
广投资本,3011361,,,1,https://data.cyzone.cn/capital/3011361.html,
广弘投资,3271660,,,1,https://data.cyzone.cn/capital/3271660.html,
广州酒家,1409420,,,1,https://data.cyzone.cn/capital/1409420.html,
广州远程教育中心,1169334,,,1,https://data.cyzone.cn/capital/1169334.html,
德雅资本,3009745,,,1,https://data.cyzone.cn/capital/3009745.html,
德韬投资,1405388,,,1,https://data.cyzone.cn/capital/1405388.html,
广州联雅,1505338,,,1,https://data.cyzone.cn/capital/1505338.html,
广州混序科技,1401954,,,1,https://data.cyzone.cn/capital/1401954.html,
德鼎创新,1401573,,,1,https://data.cyzone.cn/capital/1401573.html,
广州汇垠启创投资合伙企业（有限合...,3159926,,,1,https://data.cyzone.cn/capital/3159926.html,
庆永资本,3018022,,,1,https://data.cyzone.cn/capital/3018022.html,
德思普,3090346,,,1,https://data.cyzone.cn/capital/3090346.html,
库神,1182351,,,1,https://data.cyzone.cn/capital/1182351.html,
德弘联信,3009635,,,1,https://data.cyzone.cn/capital/3009635.html,
康通投资,3015825,,,1,https://data.cyzone.cn/capital/3015825.html,
微播易,1193408,,,1,https://data.cyzone.cn/capital/1193408.html,
康联药业,3326085,,,1,https://data.cyzone.cn/capital/3326085.html,
康缘药业,3245479,,,1,https://data.cyzone.cn/capital/3245479.html,
微纳点石,1402205,,,1,https://data.cyzone.cn/capital/1402205.html,
微视在线,1161733,,,1,https://data.cyzone.cn/capital/1161733.html,
康源汇盈,1402882,,,1,https://data.cyzone.cn/capital/1402882.html,
微软/Microsoft,1396001,,,1,https://data.cyzone.cn/capital/1396001.html,
微风创投,1514762,,,1,https://data.cyzone.cn/capital/1514762.html,
康斯特,1404904,,,1,https://data.cyzone.cn/capital/1404904.html,
康拓红外,3246111,,,1,https://data.cyzone.cn/capital/3246111.html,
德丰杰龙脉,1393249,,,1,https://data.cyzone.cn/capital/1393249.html,
康惠制药,3307354,,,1,https://data.cyzone.cn/capital/3307354.html,
康得复材,3245873,,,1,https://data.cyzone.cn/capital/3245873.html,
德信丰益,3025912,,,1,https://data.cyzone.cn/capital/3025912.html,
康博嘉,3111575,,,1,https://data.cyzone.cn/capital/3111575.html,
德兴源投资,3009738,,,1,https://data.cyzone.cn/capital/3009738.html,
康十医疗资本,1398266,,,1,https://data.cyzone.cn/capital/1398266.html,
康利达投资,1409346,,,1,https://data.cyzone.cn/capital/1409346.html,
康利物联,3131295,,,1,https://data.cyzone.cn/capital/3131295.html,
德奥通航,1404695,,,1,https://data.cyzone.cn/capital/1404695.html,
康佳之星,3333020,,,1,https://data.cyzone.cn/capital/3333020.html,
德宏股份,3332769,,,1,https://data.cyzone.cn/capital/3332769.html,
康佳,1404716,,,1,https://data.cyzone.cn/capital/1404716.html,
庭瑞集团,3536717,,,1,https://data.cyzone.cn/capital/3536717.html,
度小满,3139864,,,1,https://data.cyzone.cn/capital/3139864.html,
度周末,1147601,,,1,https://data.cyzone.cn/capital/1147601.html,
德州创投,3027382,,,1,https://data.cyzone.cn/capital/3027382.html,
德开医药,1516482,,,1,https://data.cyzone.cn/capital/1516482.html,
房天下,1516823,,,1,https://data.cyzone.cn/capital/1516823.html,
尚融（宁波）投资中心（有限合伙）,3197729,,,1,https://data.cyzone.cn/capital/3197729.html,
托福Easy姐,1136694,,,1,https://data.cyzone.cn/capital/1136694.html,
守拙投资,3019353,,,1,https://data.cyzone.cn/capital/3019353.html,
安平创投,3026138,,,1,https://data.cyzone.cn/capital/3026138.html,
安家贷,1136333,,,1,https://data.cyzone.cn/capital/1136333.html,
安安租,1149253,,,1,https://data.cyzone.cn/capital/1149253.html,
安安宠医,3145276,,,1,https://data.cyzone.cn/capital/3145276.html,
安吉物流,1405326,,,1,https://data.cyzone.cn/capital/1405326.html,
新意资本,1404884,,,1,https://data.cyzone.cn/capital/1404884.html,
安凯客车,3221092,,,1,https://data.cyzone.cn/capital/3221092.html,
安信基金,3006406,,,1,https://data.cyzone.cn/capital/3006406.html,
安佰深中国,1403329,,,1,https://data.cyzone.cn/capital/1403329.html,
新景地投资,3028679,,,1,https://data.cyzone.cn/capital/3028679.html,
安乾创业,1406165,,,1,https://data.cyzone.cn/capital/1406165.html,
安世亚太,1513782,,,1,https://data.cyzone.cn/capital/1513782.html,
新格文创产业,3352981,,,1,https://data.cyzone.cn/capital/3352981.html,
新梅资产,1405609,,,1,https://data.cyzone.cn/capital/1405609.html,
新民能源集团,3021366,,,1,https://data.cyzone.cn/capital/3021366.html,
宁波银行,3330877,,,1,https://data.cyzone.cn/capital/3330877.html,
新氧科技,1185847,,,1,https://data.cyzone.cn/capital/1185847.html,
宇芯资本,1497976,,,1,https://data.cyzone.cn/capital/1497976.html,
新沣集团,1400070,,,1,https://data.cyzone.cn/capital/1400070.html,
新流域投资,3021345,,,1,https://data.cyzone.cn/capital/3021345.html,
新浪,1492468,,,1,https://data.cyzone.cn/capital/1492468.html,
新浪(新浪微博),1401929,,,1,https://data.cyzone.cn/capital/1401929.html,
宇松科技,1401891,,,1,https://data.cyzone.cn/capital/1401891.html,
新浪爱问普惠,1184255,,,1,https://data.cyzone.cn/capital/1184255.html,
宇新大数据基金,1510489,,,1,https://data.cyzone.cn/capital/1510489.html,
新海宜,1397884,,,1,https://data.cyzone.cn/capital/1397884.html,
宇华教育,1403729,,,1,https://data.cyzone.cn/capital/1403729.html,
宁波高发,3090110,,,1,https://data.cyzone.cn/capital/3090110.html,
新潮传媒,1177563,,,1,https://data.cyzone.cn/capital/1177563.html,
宁波韵升,3236409,,,1,https://data.cyzone.cn/capital/3236409.html,
安徽兴皖创业投资有限公司,3716760,,,1,https://data.cyzone.cn/capital/3716760.html,
安徽合力,3245382,,,1,https://data.cyzone.cn/capital/3245382.html,
新富资本,1395585,,,1,https://data.cyzone.cn/capital/1395585.html,
新宸盛元,3026548,,,1,https://data.cyzone.cn/capital/3026548.html,
新加坡城市发展集团,1395321,,,1,https://data.cyzone.cn/capital/1395321.html,
宏润建设,3246881,,,1,https://data.cyzone.cn/capital/3246881.html,
宏弧投资,3005650,,,1,https://data.cyzone.cn/capital/3005650.html,
宏川智慧,3015700,,,1,https://data.cyzone.cn/capital/3015700.html,
宏太投资,3013013,,,1,https://data.cyzone.cn/capital/3013013.html,
宏大投资,3012972,,,1,https://data.cyzone.cn/capital/3012972.html,
新华医疗,3245436,,,1,https://data.cyzone.cn/capital/3245436.html,
宏优投资,1409058,,,1,https://data.cyzone.cn/capital/1409058.html,
宏云双智,3013030,,,1,https://data.cyzone.cn/capital/3013030.html,
完美数联,1193998,,,1,https://data.cyzone.cn/capital/1193998.html,
新华资产,3320361,,,1,https://data.cyzone.cn/capital/3320361.html,
完美,3020068,,,1,https://data.cyzone.cn/capital/3020068.html,
宋城演艺,1402428,,,1,https://data.cyzone.cn/capital/1402428.html,
安靠电源,1408610,,,1,https://data.cyzone.cn/capital/1408610.html,
新城创投,3026970,,,1,https://data.cyzone.cn/capital/3026970.html,
安车检测,1175558,,,1,https://data.cyzone.cn/capital/1175558.html,
新大洲A,3264749,,,1,https://data.cyzone.cn/capital/3264749.html,
安美互联,1173314,,,1,https://data.cyzone.cn/capital/1173314.html,
新天资本,3021468,,,1,https://data.cyzone.cn/capital/3021468.html,
新奧特,1403593,,,1,https://data.cyzone.cn/capital/1403593.html,
安琪酵母,3054038,,,1,https://data.cyzone.cn/capital/3054038.html,
安澜资本,3006392,,,1,https://data.cyzone.cn/capital/3006392.html,
安洁资本,1403074,,,1,https://data.cyzone.cn/capital/1403074.html,
安洁科技,3239081,,,1,https://data.cyzone.cn/capital/3239081.html,
新宏泰,3228346,,,1,https://data.cyzone.cn/capital/3228346.html,
新宏泽,3298534,,,1,https://data.cyzone.cn/capital/3298534.html,
新宙邦,3279815,,,1,https://data.cyzone.cn/capital/3279815.html,
安托资本,3006402,,,1,https://data.cyzone.cn/capital/3006402.html,
安徽高新招商致远股权投资基金,1395136,,,1,https://data.cyzone.cn/capital/1395136.html,
新犁资本,3021326,,,1,https://data.cyzone.cn/capital/3021326.html,
新瑞鹏,3209424,,,1,https://data.cyzone.cn/capital/3209424.html,
新力达,3021331,,,1,https://data.cyzone.cn/capital/3021331.html,
施耐德投资,3615316,,,1,https://data.cyzone.cn/capital/3615316.html,
宁波富邦,3244968,,,1,https://data.cyzone.cn/capital/3244968.html,
宁波天时仁合股权投资合伙企业（有...,1409261,,,1,https://data.cyzone.cn/capital/1409261.html,
宁波可行星,1402200,,,1,https://data.cyzone.cn/capital/1402200.html,
宁波华强睿哲投资合伙企业（有限合...,1402184,,,1,https://data.cyzone.cn/capital/1402184.html,
宁波保税区东钱围海股权投资合伙企...,3152438,,,1,https://data.cyzone.cn/capital/3152438.html,
方太,3081900,,,1,https://data.cyzone.cn/capital/3081900.html,
宁夏建材,3293491,,,1,https://data.cyzone.cn/capital/3293491.html,
方德信基金,1404665,,,1,https://data.cyzone.cn/capital/1404665.html,
学海文化,3126078,,,1,https://data.cyzone.cn/capital/3126078.html,
学果果教育,1184932,,,1,https://data.cyzone.cn/capital/1184932.html,
孔雀资本,1399554,,,1,https://data.cyzone.cn/capital/1399554.html,
子沐基金,1400607,,,1,https://data.cyzone.cn/capital/1400607.html,
娱加娱乐,1147646,,,1,https://data.cyzone.cn/capital/1147646.html,
方皋资本,1406457,,,1,https://data.cyzone.cn/capital/1406457.html,
威盛电子,1399620,,,1,https://data.cyzone.cn/capital/1399620.html,
新电投资SingTel Inno...,1393534,,,1,https://data.cyzone.cn/capital/1393534.html,
威尔曼制药,3273604,,,1,https://data.cyzone.cn/capital/3273604.html,
旌阁投资,1404746,,,1,https://data.cyzone.cn/capital/1404746.html,
旗开投资,3017558,,,1,https://data.cyzone.cn/capital/3017558.html,
旗鱼资本,3017563,,,1,https://data.cyzone.cn/capital/3017563.html,
无届投资,1399047,,,1,https://data.cyzone.cn/capital/1399047.html,
无常资产,3020403,,,1,https://data.cyzone.cn/capital/3020403.html,
无引力ICO基金,1401318,,,1,https://data.cyzone.cn/capital/1401318.html,
妈妈资本,1134504,,,1,https://data.cyzone.cn/capital/1134504.html,
如是金融研究院,1405591,,,1,https://data.cyzone.cn/capital/1405591.html,
如家,3219496,,,1,https://data.cyzone.cn/capital/3219496.html,
无量资本,1397994,,,1,https://data.cyzone.cn/capital/1397994.html,
无锡润信股权投资中心（有限合伙）,3146569,,,1,https://data.cyzone.cn/capital/3146569.html,
好药师大药房,1399615,,,1,https://data.cyzone.cn/capital/1399615.html,
好望角投资,3012307,,,1,https://data.cyzone.cn/capital/3012307.html,
宁波建工,3294498,,,1,https://data.cyzone.cn/capital/3294498.html,
宁波招银首信投资合伙企业（有限合...,3133739,,,1,https://data.cyzone.cn/capital/3133739.html,
方亚集团,3010461,,,1,https://data.cyzone.cn/capital/3010461.html,
宁波昆石天利股权投资合伙企业（有...,3183575,,,1,https://data.cyzone.cn/capital/3183575.html,
宁波通力仁和投资合伙企业（有限合...,3200066,,,1,https://data.cyzone.cn/capital/3200066.html,
新疆东凡,3612032,,,1,https://data.cyzone.cn/capital/3612032.html,
新疆众和,1199595,,,1,https://data.cyzone.cn/capital/1199595.html,
宁波睿弈股权投资合伙企业（有限合...,3196038,,,1,https://data.cyzone.cn/capital/3196038.html,
宁波永欣贰期股权投资合伙企业（有...,3215297,,,1,https://data.cyzone.cn/capital/3215297.html,
宁波梅山保税港区璟华投资合伙企业...,3216336,,,1,https://data.cyzone.cn/capital/3216336.html,
新纪元风投,3028674,,,1,https://data.cyzone.cn/capital/3028674.html,
宁波梅山保税港区浩蓝长缨投资管理...,3165711,,,1,https://data.cyzone.cn/capital/3165711.html,
新美大,1398285,,,1,https://data.cyzone.cn/capital/1398285.html,
新美投资,3029809,,,1,https://data.cyzone.cn/capital/3029809.html,
宁波梅山保税港区浦长投资合伙企业...,3190920,,,1,https://data.cyzone.cn/capital/3190920.html,
宁波梅山保税港区泽旺股权投资合伙...,3133380,,,1,https://data.cyzone.cn/capital/3133380.html,
新趋势地产,1189854,,,1,https://data.cyzone.cn/capital/1189854.html,
宁波梅山保税港区康知源创投,1404855,,,1,https://data.cyzone.cn/capital/1404855.html,
新远科技创业投资,3352379,,,1,https://data.cyzone.cn/capital/3352379.html,
宁波梅山保税港区勤美投资合伙企业...,3185437,,,1,https://data.cyzone.cn/capital/3185437.html,
新通联,3019786,,,1,https://data.cyzone.cn/capital/3019786.html,
新邦股份,3123999,,,1,https://data.cyzone.cn/capital/3123999.html,
新链创投,1403176,,,1,https://data.cyzone.cn/capital/1403176.html,
宁波梅山保税港区云丝路股权投资基...,3616448,,,1,https://data.cyzone.cn/capital/3616448.html,
宁波梅山保税港区丰盛六合新能源投...,3154288,,,1,https://data.cyzone.cn/capital/3154288.html,
新集能源,3243492,,,1,https://data.cyzone.cn/capital/3243492.html,
新雷能,3332786,,,1,https://data.cyzone.cn/capital/3332786.html,
新青年资本,1396019,,,1,https://data.cyzone.cn/capital/1396019.html,
新风口投资,3021120,,,1,https://data.cyzone.cn/capital/3021120.html,
宁波杭州湾新区人保远望启迪科服股...,3194652,,,1,https://data.cyzone.cn/capital/3194652.html,
宁波智雷达创业投资合伙企业,1512418,,,1,https://data.cyzone.cn/capital/1512418.html,
宁波晨帆风动投资公司,1516803,,,1,https://data.cyzone.cn/capital/1516803.html,
宁波易辰新能源汽车产业投资合伙企...,3129688,,,1,https://data.cyzone.cn/capital/3129688.html,
新加坡华侨银行,3021246,,,1,https://data.cyzone.cn/capital/3021246.html,
新创百树,1395701,,,1,https://data.cyzone.cn/capital/1395701.html,
尚技,1165834,,,1,https://data.cyzone.cn/capital/1165834.html,
富腾资本,3010906,,,1,https://data.cyzone.cn/capital/3010906.html,
寻路记,1159427,,,1,https://data.cyzone.cn/capital/1159427.html,
寻芳基金,1406513,,,1,https://data.cyzone.cn/capital/1406513.html,
招商局中国基金,1395737,,,1,https://data.cyzone.cn/capital/1395737.html,
寻智勤实创投,3027053,,,1,https://data.cyzone.cn/capital/3027053.html,
寻找中国创客导师基金,1404097,,,1,https://data.cyzone.cn/capital/1404097.html,
寻医问药网,1146009,,,1,https://data.cyzone.cn/capital/1146009.html,
寰太股权投资,3013850,,,1,https://data.cyzone.cn/capital/3013850.html,
寓乐湾,1131402,,,1,https://data.cyzone.cn/capital/1131402.html,
富达国际有限公司,1393236,,,1,https://data.cyzone.cn/capital/1393236.html,
拜博口腔,1187719,,,1,https://data.cyzone.cn/capital/1187719.html,
拜占庭资本,1497977,,,1,https://data.cyzone.cn/capital/1497977.html,
拜腾,1186562,,,1,https://data.cyzone.cn/capital/1186562.html,
拢圆资产,3016569,,,1,https://data.cyzone.cn/capital/3016569.html,
富舜资产,3536297,,,1,https://data.cyzone.cn/capital/3536297.html,
拼课网,3157138,,,1,https://data.cyzone.cn/capital/3157138.html,
捷源投资,3620037,,,1,https://data.cyzone.cn/capital/3620037.html,
富田基金,3010909,,,1,https://data.cyzone.cn/capital/3010909.html,
拿趣网,1146091,,,1,https://data.cyzone.cn/capital/1146091.html,
指数资本,1499131,,,1,https://data.cyzone.cn/capital/1499131.html,
指游方寸,3061780,,,1,https://data.cyzone.cn/capital/3061780.html,
富比特资本,1499058,,,1,https://data.cyzone.cn/capital/1499058.html,
富欣投资,3010918,,,1,https://data.cyzone.cn/capital/3010918.html,
富森美,3224060,,,1,https://data.cyzone.cn/capital/3224060.html,
富智阳光,3010929,,,1,https://data.cyzone.cn/capital/3010929.html,
振东制药,3247924,,,1,https://data.cyzone.cn/capital/3247924.html,
振华电子,3237657,,,1,https://data.cyzone.cn/capital/3237657.html,
振华科技,3299723,,,1,https://data.cyzone.cn/capital/3299723.html,
振江股份,3104006,,,1,https://data.cyzone.cn/capital/3104006.html,
振静股份,3246873,,,1,https://data.cyzone.cn/capital/3246873.html,
捷尚股份,3149012,,,1,https://data.cyzone.cn/capital/3149012.html,
招商仁和人寿,1510253,,,1,https://data.cyzone.cn/capital/1510253.html,
小冰火人,1133224,,,1,https://data.cyzone.cn/capital/1133224.html,
拙扑投资,1402085,,,1,https://data.cyzone.cn/capital/1402085.html,
小吉,1152018,,,1,https://data.cyzone.cn/capital/1152018.html,
扫IC网,1188592,,,1,https://data.cyzone.cn/capital/1188592.html,
尚德机构,1169698,,,1,https://data.cyzone.cn/capital/1169698.html,
扬子地板,3313177,,,1,https://data.cyzone.cn/capital/3313177.html,
尚币,1187011,,,1,https://data.cyzone.cn/capital/1187011.html,
扬州嘉华创业投资有限公司,3138122,,,1,https://data.cyzone.cn/capital/3138122.html,
扬州尚颀汽车后市场投资中心（有限...,3197640,,,1,https://data.cyzone.cn/capital/3197640.html,
扬州软件园,1402063,,,1,https://data.cyzone.cn/capital/1402063.html,
找油网,1134760,,,1,https://data.cyzone.cn/capital/1134760.html,
找靓机,1153780,,,1,https://data.cyzone.cn/capital/1153780.html,
尚坤投资,1398474,,,1,https://data.cyzone.cn/capital/1398474.html,
尚之诺资本,1401344,,,1,https://data.cyzone.cn/capital/1401344.html,
尚世影业,3033200,,,1,https://data.cyzone.cn/capital/3033200.html,
技术日报,1149089,,,1,https://data.cyzone.cn/capital/1149089.html,
技转创投,1405714,,,1,https://data.cyzone.cn/capital/1405714.html,
小黄狗,1187634,,,1,https://data.cyzone.cn/capital/1187634.html,
小麦便利店/小麦铺,1179566,,,1,https://data.cyzone.cn/capital/1179566.html,
拇指通,3332880,,,1,https://data.cyzone.cn/capital/3332880.html,
小雨伞保险,1147811,,,1,https://data.cyzone.cn/capital/1147811.html,
小赢理财,1148020,,,1,https://data.cyzone.cn/capital/1148020.html,
拉尔夫创投,1403040,,,1,https://data.cyzone.cn/capital/1403040.html,
拉手网,1132210,,,1,https://data.cyzone.cn/capital/1132210.html,
小象创投,3020885,,,1,https://data.cyzone.cn/capital/3020885.html,
小米集团,1516596,,,1,https://data.cyzone.cn/capital/1516596.html,
小瞳科技,3244692,,,1,https://data.cyzone.cn/capital/3244692.html,
小沃科技,3319103,,,1,https://data.cyzone.cn/capital/3319103.html,
小橡创投,3027868,,,1,https://data.cyzone.cn/capital/3027868.html,
小恐龙基金,1409054,,,1,https://data.cyzone.cn/capital/1409054.html,
小康股份,3275348,,,1,https://data.cyzone.cn/capital/3275348.html,
小商品城,3245409,,,1,https://data.cyzone.cn/capital/3245409.html,
富春投资,3030108,,,1,https://data.cyzone.cn/capital/3030108.html,
捷通华声,3058869,,,1,https://data.cyzone.cn/capital/3058869.html,
宏益投资,3013022,,,1,https://data.cyzone.cn/capital/3013022.html,
宝德科技,1399038,,,1,https://data.cyzone.cn/capital/1399038.html,
文担公司,3222579,,,1,https://data.cyzone.cn/capital/3222579.html,
宝鸡锦源沣置业有限公司,1405177,,,1,https://data.cyzone.cn/capital/1405177.html,
文科园林,3204677,,,1,https://data.cyzone.cn/capital/3204677.html,
文科投资,3020351,,,1,https://data.cyzone.cn/capital/3020351.html,
宝鸡锦沣泽置业有限公司,1405175,,,1,https://data.cyzone.cn/capital/1405175.html,
文远知行,1180179,,,1,https://data.cyzone.cn/capital/1180179.html,
宝诚红土,3006498,,,1,https://data.cyzone.cn/capital/3006498.html,
斐然资本,1393321,,,1,https://data.cyzone.cn/capital/1393321.html,
宝石花医疗集团,1511800,,,1,https://data.cyzone.cn/capital/1511800.html,
斑马投资,1401490,,,1,https://data.cyzone.cn/capital/1401490.html,
斯坦福大学附属加速器及基金公司S...,1399654,,,1,https://data.cyzone.cn/capital/1399654.html,
斯得福,3055985,,,1,https://data.cyzone.cn/capital/3055985.html,
斯莱克,3277521,,,1,https://data.cyzone.cn/capital/3277521.html,
宝德股份,3115883,,,1,https://data.cyzone.cn/capital/3115883.html,
新业集团,3021499,,,1,https://data.cyzone.cn/capital/3021499.html,
掌上大学,1132212,,,1,https://data.cyzone.cn/capital/1132212.html,
新东方在线,3283563,,,1,https://data.cyzone.cn/capital/3283563.html,
新丝路基金,3021448,,,1,https://data.cyzone.cn/capital/3021448.html,
宝利来,3006504,,,1,https://data.cyzone.cn/capital/3006504.html,
宜春发投,3023321,,,1,https://data.cyzone.cn/capital/3023321.html,
宜昌交运,3533350,,,1,https://data.cyzone.cn/capital/3533350.html,
宜净环保,3131857,,,1,https://data.cyzone.cn/capital/3131857.html,
新以创投,3021504,,,1,https://data.cyzone.cn/capital/3021504.html,
宜信新金融产业投资基金,1395490,,,1,https://data.cyzone.cn/capital/1395490.html,
新光圆成,3021139,,,1,https://data.cyzone.cn/capital/3021139.html,
宏达资本,1404197,,,1,https://data.cyzone.cn/capital/1404197.html,
新兴创投,3028489,,,1,https://data.cyzone.cn/capital/3028489.html,
新兴装备,3112229,,,1,https://data.cyzone.cn/capital/3112229.html,
宏达股份,3221238,,,1,https://data.cyzone.cn/capital/3221238.html,
新农创,1403542,,,1,https://data.cyzone.cn/capital/1403542.html,
宝鹰投资,1404438,,,1,https://data.cyzone.cn/capital/1404438.html,
宝鹰股份,1191186,,,1,https://data.cyzone.cn/capital/1191186.html,
实达集团,3247267,,,1,https://data.cyzone.cn/capital/3247267.html,
宣和资产,3021824,,,1,https://data.cyzone.cn/capital/3021824.html,
掌上纵横,1159352,,,1,https://data.cyzone.cn/capital/1159352.html,
掌众金服,3188128,,,1,https://data.cyzone.cn/capital/3188128.html,
富悦股权,3010925,,,1,https://data.cyzone.cn/capital/3010925.html,
富德资本,3541002,,,1,https://data.cyzone.cn/capital/3541002.html,
排队创投,3017275,,,1,https://data.cyzone.cn/capital/3017275.html,
富安娜,1403901,,,1,https://data.cyzone.cn/capital/1403901.html,
探针创投,1394862,,,1,https://data.cyzone.cn/capital/1394862.html,
揽众资本,3016028,,,1,https://data.cyzone.cn/capital/3016028.html,
富兰克林投资基金,1405328,,,1,https://data.cyzone.cn/capital/1405328.html,
宿马投资,3021813,,,1,https://data.cyzone.cn/capital/3021813.html,
宿迁德韬中盈投资合伙企业（有限合...,3149286,,,1,https://data.cyzone.cn/capital/3149286.html,
摩天之星,1173502,,,1,https://data.cyzone.cn/capital/1173502.html,
摩山投资,3016996,,,1,https://data.cyzone.cn/capital/3016996.html,
摩擦APP,1138363,,,1,https://data.cyzone.cn/capital/1138363.html,
宽带汇智,3616124,,,1,https://data.cyzone.cn/capital/3616124.html,
摩登大道,3151686,,,1,https://data.cyzone.cn/capital/3151686.html,
摩登天空ModernSKY,1138800,,,1,https://data.cyzone.cn/capital/1138800.html,
宽华资本,3015929,,,1,https://data.cyzone.cn/capital/3015929.html,
容大感光,3266765,,,1,https://data.cyzone.cn/capital/3266765.html,
支点资本创始合伙人曾献诗,1404898,,,1,https://data.cyzone.cn/capital/1404898.html,
敦汇资本,3010332,,,1,https://data.cyzone.cn/capital/3010332.html,
敦煌种业,3354382,,,1,https://data.cyzone.cn/capital/3354382.html,
宸铭传媒,1153086,,,1,https://data.cyzone.cn/capital/1153086.html,
